default,student,balance,income
No,Yes,1125.734507,23410.09941
No,Yes,1070.950734,12707.58041
No,No,920.4084978,40536.64248
No,Yes,734.7331649,10816.94977
No,No,1701.688487,38567.20471
No,No,1453.316173,29830.05674
No,No,294.0243461,49988.14731413469
No,No,1302.479132,43154.39293
No,No,1135.187984,47075.0323
No,No,1123.633139,17292.303171819298
No,Yes,483.1097993,15067.31371
No,No,1669.502687,30259.25637
No,Yes,1051.376889,13271.46469
No,Yes,778.3409168115289,23737.26676
No,No,37.99084851,43787.7819
No,No,599.8796698,51733.825173716905
No,Yes,1037.6428669204402,22889.48898
No,No,1187.463608,37092.59041
No,No,1287.205895,37135.36394
No,No,599.3803801374311,58909.34426
No,No,278.0784558,33811.66921
No,No,536.7008086,35786.51482
No,No,626.5147861930391,55155.07786
No,No,0,54298.85961
No,No,885.5100066861161,42683.47973
No,Yes,1314.841724,15965.41501
No,No,580.164721,31879.13893
No,No,1144.530511,40998.92734
No,No,0,55435.430547468495
No,No,321.3085814,33136.33648
No,No,776.3958736,49705.81618
No,No,519.3086916,42861.93266
No,No,892.2810718198821,40492.10058
No,Yes,945.0549545,21095.53818
No,No,840.2368475,24801.36811
No,No,660.5336718,31480.04082
No,No,213.01007396322495,38950.60007
No,No,506.8241417,50493.09526
No,No,884.6606716,35324.02022
No,Yes,296.46275602159403,20138.246985403403
No,Yes,700.0753377,14828.550592509198
No,No,927.468685,44308.28232
No,Yes,1172.273498,22792.62169
No,No,841.5262496,40239.6774
No,No,49.682397301772006,47026.03855
No,Yes,903.9166521,20246.39323
No,No,600.1827008524599,50578.05423
No,Yes,1749.122184,21359.13155
Yes,Yes,1893.0230043052104,16853.32957
No,Yes,1636.519725,17533.3422
No,Yes,1533.911936,16453.88308
No,Yes,1523.7225707970902,15708.95773
No,Yes,1156.6202,11102.56815
Yes,Yes,2168.453196,24648.97992
No,No,456.8307381,39629.58084
No,No,1616.168586,39654.61886
No,Yes,1311.860099,15565.1977
No,Yes,437.0682956076821,21638.94784
No,No,683.1146156,31615.36555
No,Yes,1327.2824390294802,15819.35932
No,No,797.6309421,54042.36225
No,No,635.7076076,26084.69605
No,Yes,1312.88532,16221.20289
No,Yes,944.8328467,23323.82273
Yes,No,1838.871369,32129.33982
No,No,267.3723188,41183.657486283904
No,Yes,723.5404147,28289.235911558306
No,No,610.0521709,35855.38793
No,No,1861.317697,46653.588735555895
No,No,0,34882.22855
No,No,1577.972544,50430.23981
No,Yes,954.1503904559172,15969.81997
No,No,204.3961996,38979.62388
No,Yes,1109.468217,21663.13247
No,No,771.2248776492411,47146.43951
No,No,376.350444,32168.44216
No,Yes,1523.880095,19342.98352
No,Yes,1178.211737,12077.013263166398
No,Yes,1457.5753805537802,19668.15776
No,Yes,1292.447316,8231.037423
No,No,1233.502222,23031.600893273106
No,No,542.1405751,22394.191104449103
No,No,1381.819269,48394.28962
No,No,1157.7681127980302,49960.76521
No,No,744.4938745125979,24506.6782
No,No,1387.490549,40993.59534
Yes,No,1434.127716,47311.53042
No,No,1483.536563,34156.3742
No,No,1340.893192,31959.965597150494
No,No,972.0944016,26231.14591
No,No,1511.8793871154198,36381.23765
No,Yes,1111.997722,20549.62035
No,Yes,1555.563352,15957.32883
No,No,1727.365146,41707.4773
No,No,25.7358489,49089.604075997406
Yes,Yes,1895.334933,16394.50811
No,Yes,417.478257,17787.94782
No,No,247.1990572,37377.35782
No,No,91.38769809,44091.876002276906
No,Yes,617.0897960036519,22801.66397
No,Yes,793.3337851,10487.93018
No,Yes,1035.720966,20393.27002
No,No,826.9817504,35426.1808
No,No,1734.451564,31578.00495
No,No,1069.62206,40299.31991
No,No,626.8384282,41334.18353
No,No,932.0569662927188,45505.30722
No,No,1551.027731,31768.03061
No,Yes,315.0902684,22551.89125
No,No,1059.3516053305802,41179.01002
No,No,976.7040479,59291.72257
No,Yes,562.5589369,11524.81035
No,Yes,310.0202771,16382.15293
No,No,936.944765,40240.49711
No,No,0,43033.49225
No,Yes,431.19704729106695,20301.49367
No,No,1411.548718,42956.63139
No,Yes,1183.4528152243402,16189.288393378602
No,Yes,1849.6036658634696,16966.88592
No,No,391.4820793,45821.63322797071
No,No,10.88494131,32866.44524
No,Yes,697.2486326,25730.91758
No,No,175.054337,22644.99588
No,Yes,1094.740579,19638.26543
No,Yes,134.6240411,19464.29871
No,No,1069.748332,32441.28198
No,No,1165.812599,47005.57329
No,No,321.21810207760603,43257.35349
No,No,178.2750321,35615.92811
No,Yes,953.8584818,18121.11336
No,Yes,1335.812707,12843.44803
No,Yes,853.5943254,25373.46219
No,No,639.6256747,38660.92322
No,No,1051.8477486233098,37160.2733
No,No,335.1071558,36374.21438
No,No,1193.762792,34909.30888
No,No,915.2030835,31422.94555
No,No,426.0870274,15498.86947
Yes,Yes,1805.618353,19168.02997
No,No,717.4789564,37810.47213
No,No,520.9472873,41039.28245
No,No,1034.8924312386698,34539.84576
No,Yes,1022.598336,11739.09598
No,No,617.5914405,43871.69796
No,Yes,1322.1622934580498,16984.19826
No,No,476.5913949,33760.458309789305
No,No,1101.091224,43035.56208
No,Yes,1019.579112,15833.79065
No,No,329.4482726,43242.87537
No,Yes,949.2338248,25040.71234
No,Yes,1230.714628,18581.27461
No,No,1252.653058,35382.14033
No,No,0,47019.663226443205
No,No,642.2693048,37752.38459
No,No,512.5135258,44178.8405
No,No,1114.901552,38155.36839
No,Yes,1742.346535,10778.15487
No,No,763.0223125,34931.34829
No,No,878.4447309,47722.81035
No,Yes,936.2295509,14217.40152
No,No,585.2377164,40585.74654
No,No,347.6140996,40138.077802422406
No,No,607.8986423,26117.66517
No,Yes,1251.085756,21968.26999
No,No,316.5364349,39995.3188
No,No,336.7970403,42880.4643
No,Yes,871.0667958,13144.36558
No,No,1187.904686,43873.98291
No,No,86.01278996,43467.50265
No,No,737.041709,27879.656846180496
No,Yes,1419.870721,10401.04666
No,Yes,402.5033656,12255.87074
No,No,191.2150007,41921.68285
No,Yes,1836.780086,15422.23216
No,Yes,1273.186248,20429.62137
No,No,1037.600637,40415.82298
No,No,827.5428855,39655.67701
No,No,915.9135902,34934.48239
No,Yes,212.7086441,13155.67206
No,No,941.1681796415288,58991.86151
No,No,487.4168943,34439.90331
No,No,1889.5247754829504,32509.61626
No,No,691.2022794,38948.10536
No,Yes,502.6458212,14425.08417
No,No,140.0185757,52099.1163
No,No,0,36484.59415
No,No,519.4614942144809,44498.01559
No,Yes,1031.869798,19322.55235
No,No,939.6693901,47112.765303459695
No,No,0,44902.92935
No,No,1093.684902,39684.45193
No,Yes,1623.336605,14338.40878
No,No,851.2040106,44905.32531
No,No,1119.702648,33510.35718
No,No,0,32720.5717
No,Yes,744.9142664664951,15711.71642
No,Yes,303.3458684,15220.599320803998
No,No,1522.7559269207998,29165.44319
No,No,361.3676099,36533.71036
No,No,1062.727927,48041.6494
No,Yes,1344.094679,22012.29315
No,No,387.73191853602896,55163.79694
No,No,860.0282429225841,56687.14354
No,No,1637.357955,46629.94697
No,No,975.1985122994748,30573.25805
No,No,487.7974797,21418.69468
No,No,0,49626.41562456731
Yes,No,1562.4545849346698,43067.33374
No,No,1399.1261630126098,26505.020125699702
No,Yes,542.064066,9135.886774
No,No,901.0757264586572,38613.42665
No,No,295.8705689,19054.0305
No,No,90.56141028752768,50939.52115
No,No,476.1499315,58837.72311
No,No,382.8850624,42620.53023
No,No,1013.963746,49653.79713
No,Yes,932.6857989,15774.701062953302
No,No,360.5749488,42217.38292
No,No,727.9636084,40258.70172
No,No,917.9527564,31380.23317
No,No,1567.165357,38255.05057
No,No,1006.6804881066802,33348.57536
No,No,1278.932666,42894.765295029705
No,No,0,56493.486093535896
No,No,1107.487867,23530.62273
No,Yes,1719.566851,18696.29875
No,No,1066.174662,33911.564873560295
No,No,0,30172.81059
No,Yes,1296.103527,15709.45579
No,No,720.2445985,38493.49193
No,No,574.6382233,41914.46952
No,No,241.4300888,34507.77593
No,No,345.1421431,41943.77284
No,No,1341.703442,53122.06895829769
Yes,No,1847.791373,30202.84624
No,Yes,1497.067767,9030.402564
No,No,503.39124,29187.44412
No,No,1119.575449,42280.80903
No,No,1172.415172,58067.12982
No,Yes,1594.384586,21514.6028
No,No,566.4438526,36039.39407
No,No,542.4701592,39037.80101
No,No,1086.420939,38656.66313
No,Yes,995.0394301,8750.558799659058
No,Yes,1200.875976,13833.9822
No,No,0,56895.96198
Yes,No,1508.6492431028798,37111.3089
No,No,1170.547946,52358.80092642509
No,No,1356.743836,54489.93878
No,No,850.0364106,31522.234651411694
No,No,1184.140383,25196.761786361603
No,No,902.7136645,23847.39229
No,Yes,1597.890914,24006.18039
No,No,1079.076123,36636.28005
No,Yes,1503.5784452867902,18776.53385
Yes,Yes,1570.65878,16239.15317
No,No,0,41655.68226
No,Yes,735.5783648228909,13976.68591
No,No,923.3462318,44670.86424
No,Yes,1269.678223,13998.30673
No,No,706.4819315,48339.87899
No,No,1146.875398,64644.905293777694
No,Yes,1749.549609,20078.361875111103
No,Yes,263.49132,25363.59525
No,No,468.86990847350097,44285.32011
No,No,443.9130878,35241.99297
No,No,375.720573,35564.41027
No,No,772.8229977,25556.757165133506
No,No,750.1395372,17993.82049
No,No,414.8042587,37825.37218
No,No,626.1752277,33930.97505
No,No,645.2012091,44324.22436
No,Yes,1287.287235,13215.97025
No,No,1391.261154,51169.36221
No,Yes,601.8046897922329,16266.3026
No,No,1061.310874,33942.61975
No,No,272.7504686,42646.70489
No,Yes,1421.7401289222698,11134.9396
No,No,1065.626806,36015.68758
No,No,1167.035059,34467.542863639304
No,No,949.1290849,28411.656486155294
No,Yes,565.9887284,18645.936649018706
Yes,No,1914.106962,55573.70171
No,No,515.9428051,50678.33694
No,No,1347.4607102022098,32720.44574
No,No,124.3059108,44464.63585
No,No,1007.220296,42183.08973
No,No,218.33795991502495,44179.946503553896
No,No,1344.55595,34841.26052
No,No,1063.219526,27887.25053
No,Yes,624.5431657,14820.46719
No,No,559.8320113,39144.47684
No,No,341.3868405,29326.33924
No,No,574.1644925,44072.06079728071
No,Yes,734.8982567610581,11868.074212496298
No,No,875.2953348,46041.756278025096
No,No,366.0908026,47096.37807
No,Yes,1009.993872,19870.53658
No,No,221.9224906,32988.57136
Yes,Yes,1957.120295,18805.952128907706
No,Yes,1050.431291,19246.33309
No,No,612.3249889484661,55326.41284
Yes,No,1456.96393,49054.19388831231
No,Yes,1821.523917,15802.38929
No,Yes,770.3280295,29059.14469
No,Yes,1269.906274,771.9677294
No,Yes,1923.381941,12940.22783
No,No,890.7594971618511,20257.37999
No,No,1341.054788,33778.162035940295
No,No,888.2650394,37745.60517
No,Yes,1189.3139585339802,19545.72712
No,No,1820.5404944412696,46251.448688400094
No,No,481.8409362,36377.64743
No,No,432.0920648,56732.73728
No,No,683.9971778,36578.18465
No,No,354.7019532,44412.19392
No,Yes,669.7372373,17109.63048
No,Yes,713.9228744,26049.975641650697
No,No,597.0416087,31713.09769
No,Yes,1306.416879,18996.35032
No,No,1991.135514,30809.67457
No,Yes,717.6328948,19590.971
No,No,390.6066769,38083.5473
No,Yes,1862.538659,23839.57252
Yes,No,1143.680503,37751.01734
No,No,264.372357,45778.30895
No,No,216.8465333,37160.9411
No,No,686.8929286,51120.82998
No,No,1642.192319,24444.31218
No,Yes,0,15587.9006
No,Yes,1218.649212,19206.13346
No,No,1970.8597608539897,37905.25263
No,Yes,1151.733317,23149.547493078702
No,No,539.0777208257409,36275.45572
Yes,Yes,2287.1738420150896,18692.14431
No,No,1218.245802,56816.80893872269
No,No,700.4531369,54661.115069738895
No,No,1167.231679,30648.4288
No,No,1492.615028,46174.69799119559
No,No,666.3947948,34912.3367
No,Yes,636.8988095,23005.57595
No,No,420.727023,37831.57008
No,No,879.0526491,30633.84194
No,No,376.24116142490095,25821.16106
No,No,961.4024541,25478.818347505498
No,No,500.7285411,33406.05411
No,Yes,369.6799323,24834.41758
No,No,719.938044,31031.2194
No,No,1168.347005,39275.19354
No,No,600.5380969,39260.38212
No,No,0,18593.91474
No,No,252.9448968,23443.41646
No,No,676.4308888,53378.98852
No,Yes,1066.822188,26348.303641094903
No,Yes,1004.650577,13869.7521
No,No,1010.4211414553698,46217.80956
No,No,1260.931294,27697.338251997004
No,No,402.6324273,58828.79225
No,Yes,919.4754847,6100.733202
No,No,1004.6538163942402,42729.18222724951
No,No,614.5385663,33811.98762
No,No,1358.109779,50662.89279
No,No,160.5248787,29675.83549
No,Yes,1190.188829,15860.32668
No,No,262.5992604,48762.28355
No,No,647.9180241,35494.485286857205
No,No,1574.651282,30559.5137
No,Yes,1658.602257,14821.00456
No,No,4.814908681746831,28714.13538
No,No,1220.312282,36190.99361
No,No,802.8571022,45806.19917
No,No,81.87448946822829,35818.228
No,Yes,70.73361200608379,17466.138963153302
No,Yes,962.9057964,22795.032498225297
No,No,926.694301,44233.64617
Yes,Yes,1233.445895,12586.47819
No,Yes,644.1117175,9778.219986
No,Yes,1338.659659,8078.176046724491
No,No,740.3867858826441,46877.96074
No,Yes,901.1865026,19204.70162
No,No,975.3887418,45597.93769
No,No,298.7196152,49585.87127
No,No,591.4980139,29507.487063315297
No,No,177.0144011,37553.80181
No,No,292.2719769,60582.22621
No,No,625.1918330630671,32826.40965
No,No,546.9866501,37513.70038
No,No,727.6753323,23515.61089
No,Yes,531.9764082,21357.63216
No,No,311.21276745246496,51257.87429
No,Yes,703.0630696,17692.65839
No,No,1239.683068,52241.45566
No,No,810.2788394244819,51283.14786
No,No,303.4826916,21381.31449
No,No,1372.035706,36188.239781609904
No,No,1146.375563,37053.82846
No,Yes,730.9627524166659,20097.40094
No,No,807.2192162909489,42138.65307
No,No,450.4055188,34206.273647866095
No,Yes,467.91273888571504,25424.410065760894
No,Yes,684.8910354751409,17582.985541827198
No,No,1013.469261,38280.91701
No,No,676.6527202,31741.43106
No,No,287.9668874,37409.97776
No,No,816.6489096,52163.78155
No,No,1118.789834,39111.79234
No,No,532.1536093,43789.33519
No,Yes,1364.2326842717998,18423.04766
No,Yes,1464.690871,16542.04507
No,Yes,997.642404,27054.72741
No,No,335.3400825,41942.75251
No,No,1149.012958,35310.12955
No,Yes,905.5657992,24032.80055
No,No,649.6732695,32276.429140465498
No,No,380.1891882,40689.92044
No,No,0,48303.871513740094
No,Yes,485.4343175,21278.34081
No,No,649.8419855,54693.15179
No,No,698.5724534,44949.269084076295
No,Yes,1328.953669,20666.70281
No,No,609.4776899,41798.29235
Yes,No,1723.187215,43143.16449
No,No,0,36581.8039
No,No,594.6012612,36190.75639
No,Yes,875.7129441,18696.95358
No,No,949.3149767163568,50404.27876
No,No,252.3767271,39723.48373
No,No,1162.567975,21753.52835
No,Yes,1244.359563,19232.04744
No,No,578.4955654,46030.88128
No,No,443.9009529,50768.44487
No,No,1316.089253,41314.16952
No,No,904.4240809,56062.01653
No,Yes,1037.974595,15580.76888
No,No,842.9856646,42682.14201
No,Yes,1258.528735,10920.96459
No,Yes,297.3907381,19383.79115
Yes,Yes,1553.3496566621802,18091.94374
No,Yes,684.9353812187551,21908.57159
No,No,1265.501264,32910.397437266096
No,No,362.6111511,39296.07799
No,No,1532.9162091771698,22080.92177
No,Yes,1341.615739,26319.015587550497
No,Yes,1086.1611077254302,23576.78673
No,No,496.0017626,32818.15707
No,No,1597.052084,50827.80754
No,Yes,2092.45853,14514.76996
No,Yes,1019.984293,23795.422475789102
No,No,765.2338783,29096.417261322204
No,No,928.9649696,46709.48028
No,Yes,1787.201938,17553.60725
No,No,628.1368037,38436.191451546496
No,No,351.820396,30513.51793
No,Yes,265.5039229,23775.43557
No,Yes,1886.55057,6467.149663
No,No,57.64704922,38218.184473249705
No,No,933.8270360028572,57377.43278
No,Yes,996.2320726,10707.94266
No,Yes,1033.056283,15453.0337
No,Yes,824.5184007,20689.72422
No,No,358.6476417,56331.77877
No,No,1393.3694626742802,43439.674069683504
No,No,332.41382587444696,37129.15118
No,No,1215.08895,39002.49696
No,Yes,1793.789405,22740.54856
No,No,874.174255,33821.90601
Yes,Yes,1893.942955,12399.12474
No,No,1119.613426,32213.229028576203
No,No,234.6993207,28098.89325
No,Yes,874.0171638493671,24635.31103
No,No,1283.228887,47514.993365904695
No,Yes,1326.558083,25853.14254
No,No,1263.798242,47203.820284967696
No,Yes,1145.279018,12906.20414
No,No,1118.851738,30558.383856865898
No,No,753.8322964987799,46957.281875794695
No,No,1039.23791,50653.91379
No,Yes,1947.072679,13157.95656
No,No,864.7774424,32120.29412
No,No,1165.8518379947195,48855.50945
No,No,1101.4387963911302,39045.993905190895
No,No,438.5165083,36838.882033531896
No,No,750.7200081515871,47876.89589408071
No,Yes,743.4154463,19610.17998
No,No,1371.351016,34955.407897107594
No,No,673.3842033,34891.54278
No,No,1208.220572,36402.745232990295
No,Yes,483.4205666,12596.93401
No,No,1394.079754,27179.42878
No,Yes,1405.317174,17933.23701
No,No,736.3926729,32026.96396
No,Yes,1167.3490904054402,16356.93057
No,No,1031.869932,46725.37402
No,Yes,0,17189.3714
No,No,0,51226.761610664296
No,No,1334.950731,51086.444646052594
No,Yes,997.9362831,25788.36315
No,No,419.44456983182704,47155.692217772805
Yes,Yes,1806.9218456720496,11506.217750221102
No,No,474.495396,43522.46238
No,Yes,531.3584198326271,11420.5687
No,No,880.5810244179021,49547.17602
No,Yes,1491.166105,18171.62223
No,No,976.9028073,32837.16555
No,Yes,642.3822859,13563.46329
No,Yes,1670.8299911051502,11385.88027
No,No,1285.3712790273598,39925.2034
No,No,199.5945257,27579.35339
No,No,66.51311342,29670.69883
No,No,577.5319564,22111.86691
No,No,1142.616307,42053.57047
No,No,767.1392121,49171.97818
No,Yes,851.3383722,22829.02478
No,No,683.9421408,35232.83518
No,No,485.4404311,38656.45463
No,No,0,49772.974746616295
No,Yes,915.1476615408528,21545.71736
No,No,1143.529562,38663.22863
No,No,365.2423298,27027.40806
No,No,661.1041871,42945.57029
No,No,964.7660193252368,49646.80657
No,No,1044.786889,41148.54006
No,No,201.8074002,71878.77264
No,No,655.6622473,54844.204726255804
No,No,10.90579922,48181.689152471605
No,No,528.4044347210701,41066.7319
No,No,728.3560584708141,32388.61576
No,No,938.3867636,18594.12798
No,Yes,359.9363755,26500.20874
No,No,1185.149365,32467.41774
No,Yes,811.0466954,21263.09914
No,Yes,1089.831454,15056.07787
No,Yes,288.3188143,18356.56525
No,No,351.9591074,29281.03071
No,No,977.1955021,58658.750150759806
No,No,919.6724049,40573.17945
No,No,800.2433379,19051.324
No,No,771.8254969038941,40520.8094
No,No,585.869313,67100.68521
No,No,1077.812379,26518.08028
No,No,907.3067584103012,28461.29374
No,No,838.017911,42232.94151
No,No,1006.934931,25733.34781
No,No,712.4120489,42352.09149
No,No,508.4532442,31966.40088
Yes,No,1476.509782,42984.41285
No,No,1224.471239,37088.0532
